session_id,epoch_start_time_original_s,epoch_start_time_trimmed_s,meditation_state,LF_abs_theta_power,LF_rel_theta_power,LF_sef95,LF_abs_alpha_power,LF_abs_delta_power,LF_rel_delta_power,LF_rel_alpha_power,LF_alpha_theta_ratio,RF_abs_theta_power,RF_rel_theta_power,RF_sef95,RF_abs_alpha_power,RF_abs_delta_power,RF_rel_delta_power,RF_rel_alpha_power,RF_alpha_theta_ratio,OTEL_abs_theta_power,OTEL_rel_theta_power,OTEL_sef95,OTEL_abs_alpha_power,OTEL_abs_delta_power,OTEL_rel_delta_power,OTEL_rel_alpha_power,OTEL_alpha_theta_ratio,LF_RF_theta_coherence,LF_RF_theta_plv,LF_OTEL_theta_coherence,LF_OTEL_theta_plv,RF_OTEL_theta_coherence,RF_OTEL_theta_plv,LF_RF_alpha_coherence,LF_RF_alpha_plv,LF_OTEL_alpha_coherence,LF_OTEL_alpha_plv,RF_OTEL_alpha_coherence,RF_OTEL_alpha_plv,LF_abs_alpha_power_smoothed,LF_abs_theta_power_smoothed,LF_alpha_theta_ratio_smoothed,LF_rel_alpha_power_smoothed,LF_rel_theta_power_smoothed,OTEL_abs_alpha_power_smoothed,OTEL_abs_theta_power_smoothed,OTEL_alpha_theta_ratio_smoothed,OTEL_rel_alpha_power_smoothed,OTEL_rel_theta_power_smoothed,RF_abs_alpha_power_smoothed,RF_abs_theta_power_smoothed,RF_alpha_theta_ratio_smoothed,RF_rel_alpha_power_smoothed,RF_rel_theta_power_smoothed,heart_rate...87,heart_rate...88,hr_min,hr_max,hr_std,stillness_score,movement_intensity,accel_magnitude_mean,accel_magnitude_std,accel_jerk_mean,movement_count
session_20250515_011129,138,108,0,-1.154201,1.229179,12.51016,-0.763645,-0.723374,-1.230864,1.009585,0.381046,-0.40652,3.080724,9.093234,-1.899496,-0.716796,-3.052947,-1.256716,-1.714865,-1.26888,1.614078,5.595333,-1.594818,-1.726539,-1.494395,0.866997,-0.064621,0,0,0.180931,0.299621,0.251594,0.289524,0,0,0.215312,0.189472,0.198728,0.209954,1.046268,-0.786516,1.545011,1.255414,0.768096,-0.5782,-0.183214,-0.258584,0.525551,1.646361,-1.915534,-0.655125,-1.664039,-1.449236,1.993653,70,70,70,70,0,0,2.315767,72.524967,2.315767,12.981699,0
session_20250515_011129,140,110,0,0.149622,2.3307,10.27564,2.462444,-0.637882,-2.228349,2.758633,1.109088,0.683672,3.119217,13.170546,-1.623523,-0.710326,-3.236872,-0.931844,-1.638832,-0.637348,0.405327,7.89031,1.247733,-1.096817,-0.877892,1.397035,1.126134,0,0,0.158939,0.375982,0.115729,0.280108,0,0,0.211577,0.161987,0.287777,0.179916,1.410255,-0.618531,1.563281,1.251506,0.686992,-0.205229,-0.749407,0.320245,0.835089,0.870442,-1.848347,-0.184653,-1.70393,-1.357564,2.604145,70,70,70,70,0,0,1.613016,70.614033,1.613016,13.315087,0
session_20250515_011129,142,112,0,-1.522746,-1.441815,1.08703,-0.346272,-0.27686,0.81631,-0.123642,2.589797,0.757369,3.242657,9.02988,-1.789859,-0.712805,-3.149117,-1.583678,-1.748872,-0.84153,-0.802308,1.369947,0.026404,-0.21757,0.565201,-0.096145,0.644048,0,0,0.10135,0.21803,0.235038,0.463308,0,0,0.090185,0.357435,0.060671,0.080245,0.450842,-0.842442,1.359977,1.214859,0.706021,-0.106893,-0.915919,0.56852,0.722629,0.405699,-1.770959,0.34484,-1.700856,-1.257413,3.147533,70,70,70,70,0,0,15.310503,69.030033,15.310503,35.66498,0
session_20250515_011129,144,114,0,0.28202,0.640246,5.800801,0.289111,-0.294396,-0.343463,0.07249,-0.228969,-1.028361,0.255197,14.535117,-1.617934,-0.44666,0.487408,-1.298654,-1.23359,-1.050049,-1.432769,2.21744,-0.529918,0.809456,1.258664,-0.656184,0.574056,0,0,0.161623,0.182143,0.198309,0.325135,0,0,0.203589,0.242106,0.186007,0.279424,0.801761,-0.363701,1.156639,0.902494,0.50971,0.248073,-0.842975,0.781413,0.214902,-0.609917,-1.677105,0.13756,-1.540431,-1.271392,2.20569,70,70,70,70,0,0,19.850264,55.692505,19.850264,43.852286,0
session_20250515_011129,146,116,0,-0.199069,3.197299,9.209478,0.983062,-0.751263,-3.100325,2.671397,0.564416,-0.658564,2.108754,14.725441,-1.743989,-0.683296,-2.303177,-1.134415,-1.539248,0.441771,3.500316,9.808888,0.43018,-1.55156,-2.611527,1.617242,-0.279572,0,0,0.120987,0.224746,0.119384,0.121598,0,0,0.142862,0.116306,0.117726,0.134294,0.308634,-0.479932,0.975081,0.873415,0.798577,-0.024445,-0.483269,0.312844,0.288304,0.421746,-1.717261,-0.309852,-1.507237,-1.338916,1.86887,70,70,70,70,0,0,7.016105,39.235988,7.016105,21.124822,0
session_20250515_011129,148,118,0,-0.759623,0.206135,6.207978,1.262264,-0.520936,-0.688383,1.44014,1.708644,-1.025553,1.083259,6.454731,-1.73501,-0.590512,-0.650686,-1.396482,-1.453455,0.633925,3.806332,10.356723,2.224418,-1.678667,-3.556422,3.171095,0.292586,0,0,0.134701,0.077547,0.077879,0.030548,0,0,0.098749,0.131671,0.129138,0.081573,0.844813,-0.225557,0.681363,1.394676,1.347894,0.708227,0.008549,0.19569,1.377384,1.95796,-1.698978,-0.90416,-1.408764,-1.276517,1.14907,70,70,70,70,0,0,8.110333,28.396085,8.110333,14.933486,0
session_20250515_011129,150,120,0,-1.006779,0.220053,4.378054,0.034697,-0.581672,-0.517007,0.922147,1.047552,-0.867883,0.490713,6.497368,-1.726917,-0.448572,0.48867,-1.881926,-1.506788,-0.540883,-0.199508,9.422122,0.620856,-0.5665,-0.019532,0.353487,0.623395,0,0,0.094968,0.230382,0.105146,0.187036,0,0,0.199145,0.102873,0.083674,0.023989,0.760008,-0.655157,1.106871,1.677895,1.207829,1.091818,0.178271,0.212136,1.713941,2.369047,-1.735305,-0.850667,-1.49983,-1.470941,1.227575,70,70,70,70,0,0,9.609928,14.487965,9.609928,16.714246,0
session_20250515_011129,152,122,0,-0.287597,1.921866,11.664524,-0.276462,-0.636509,-1.522751,0.694102,-0.210535,-1.240876,1.18334,14.565409,-1.530901,-0.63163,-1.092217,-0.167133,-1.083706,-0.430837,0.561102,7.199201,1.329886,-1.057391,-0.887247,1.325941,0.902479,0,0,0.22348,0.34629,0.23587,0.085232,0,0,0.111051,0.137387,0.250134,0.345367,0.340166,-0.684666,0.848554,1.018796,0.782685,1.39172,-0.112599,0.606153,1.616841,1.389308,-1.664276,-1.044771,-1.347983,-1.148514,0.919104,70,70,70,70,0,0,3.103777,6.629799,3.103777,17.414996,0
session_20250515_011129,154,124,0,-1.009341,-0.274655,6.342222,-0.314451,-0.490714,-0.325565,0.239655,0.662583,-1.706007,0.189654,14.847967,-1.227674,-0.626071,-0.858015,1.819986,0.210131,-1.457091,-1.581704,1.310913,-0.577178,0.848171,1.356422,-0.671803,1.630899,0,0,0.239619,0.448632,0.263252,0.389831,0,0,0.093076,0.158507,0.18493,0.224823,-0.185405,-0.767906,0.499867,0.618635,0.622421,0.457855,-0.809604,1.052258,0.335875,-0.406704,-1.495164,-1.271589,-0.793454,-0.076358,0.621236,70,70,70,70,0,0.005,2.886934,7.169662,2.886934,17.769623,1
session_20250515_011129,156,126,0,-1.131874,2.006476,4.990632,-0.301854,-0.766298,-2.1707,2.434258,0.992924,-0.348256,1.7876,13.469344,-1.553025,-0.610137,-1.56157,-1.183572,-1.460186,-0.796311,0.432546,10.732054,1.55972,-1.291724,-1.411418,2.010704,1.696319,0,0,0.258345,0.303567,0.194467,0.460286,0,0,0.058595,0.192712,0.129757,0.056638,-0.297589,-0.809604,0.481657,1.122672,1.217896,0.770809,-0.894746,1.409899,0.888281,-0.196019,-1.4372,-1.09838,-0.77792,0.156427,1.053531,69,69,69,69,0,0.005,4.383721,11.18748,4.383721,15.849847,1
session_20250515_011129,158,128,0,0.109936,0.191645,6.31194,-0.727522,-0.194125,0.186668,-0.51459,-0.718429,-1.369177,0.410237,9.649248,-1.632303,-0.53198,0.397159,-1.413498,-1.283141,-0.458146,1.294363,5.518762,-0.534371,-1.297205,-1.086105,0.656579,-0.159156,0,0,0.390036,0.146234,0.239345,0.241483,0,0,0.100673,0.044702,0.178631,0.156313,-0.447942,-0.677093,0.312359,0.719774,0.641155,0.14939,-0.903849,1.056021,0.66516,0.048402,-1.471001,-1.141147,-0.844399,-0.259028,0.79583,69,69,69,69,0,0.005,2.784907,13.605819,2.784907,15.250006,1
session_20250515_011129,160,130,0,-0.729376,0.463246,5.730606,-0.463661,-0.524849,-0.29726,0.25965,0.064378,-0.520133,0.124813,5.202285,-1.340101,-0.274218,0.963992,-1.417569,-1.195715,-1.03475,0.179042,4.824762,0.508812,-1.226958,-0.671608,1.459563,1.452735,0,0,0.270927,0.249707,0.180246,0.081968,0,0,0.152862,0.128054,0.037113,0.264815,-0.497679,-0.583771,0.112958,0.726439,0.887122,0.511387,-0.763069,0.996633,1.375615,0.635317,-1.508476,-0.745856,-1.313014,-1.338213,0.774217,68,68,68,68,0,0.005,2.448649,11.797669,2.448649,15.449677,1
session_20250515_011129,162,132,0,-0.752367,-0.518245,3.670078,0.575973,-0.283153,0.211755,0.282915,1.083196,-0.676697,1.319795,9.632881,-1.33954,-0.579602,-1.047347,-0.41522,-1.148466,-1.087064,-1.321838,9.037089,-0.643795,0.623628,0.965911,-0.682919,0.575119,0,0,0.225131,0.376413,0.218276,0.178609,0,0,0.064373,0.032572,0.094122,0.259252,-0.20507,-0.457269,0.143048,0.009325,0.045549,-0.223118,-0.859987,0.6229,0.477741,0.050522,-1.437315,-0.855336,-1.209107,-1.082096,0.618282,68,68,68,68,0,0,4.377853,14.186704,4.377853,14.994779,0
session_20250515_011129,164,134,0,-0.832037,0.117492,8.897931,-0.646461,-0.49875,-0.238563,0.040374,0.02562,-0.845863,1.555188,10.539505,-1.530031,-0.609917,-1.240521,-1.103754,-1.362263,-1.030244,-0.904664,5.902022,-0.197468,-0.251099,0.61392,-0.170358,0.868757,0,0,0.262889,0.244803,0.07904,0.104481,0,0,0.16457,0.146657,0.214656,0.178511,-0.178049,-0.77126,0.391065,0.194313,0.020831,-0.110817,-1.050686,0.965537,0.202095,-0.682487,-1.403224,-0.680898,-1.235481,-0.978848,0.999932,68,68,68,68,0,0,4.670885,21.229377,4.670885,13.179678,0
session_20250515_011129,166,136,0,-0.547068,1.661556,9.679625,-0.056778,-0.646725,-1.439765,1.132058,0.209824,-0.103138,1.863854,11.41,-1.55907,-0.581789,-1.419881,-1.715933,-1.52911,-0.943197,1.921212,14.887861,0.265447,-1.666221,-2.409167,2.945033,1.079947,0,0,0.246,0.175104,0.127739,0.46993,0,0,0.23161,0.277683,0.038927,0.192196,-0.042422,-0.710491,0.439546,0.485115,0.420268,-0.191939,-1.020168,0.841274,0.697252,-0.101763,-1.476214,-0.5419,-1.346613,-1.078303,1.579612,69,69,69,69,0,0,1.699319,23.93741,1.699319,10.366029,0
session_20250515_011129,168,138,0,-1.143508,-0.372935,7.26284,-0.506498,-0.489515,0.298646,0.243405,0.801561,-0.645987,1.944801,10.442153,-1.481669,-0.639424,-1.953209,-1.04544,-1.368119,-1.249348,-0.361438,10.116757,-0.011386,-1.102935,-0.104686,0.914663,1.674406,0,0,0.183557,0.329889,0.154747,0.385434,0,0,0.1575,0.263997,0.085889,0.147302,-0.403246,-0.840871,0.345668,0.471946,0.468704,0.018864,-1.074263,1.207703,1.229779,0.21837,-1.52359,-0.531663,-1.419831,-1.288376,1.787948,69,69,69,69,0,0,1.33596,22.361139,1.33596,10.805322,0
session_20250515_011129,170,140,0,1.278378,-0.97281,2.274806,-0.531832,1.466472,1.1205,-0.964752,-0.966356,-1.389659,0.951509,11.821641,-1.530725,-0.604966,-0.700008,-1.129171,-1.244038,-0.544318,-0.477489,3.020366,0.760705,-0.25246,0.349202,0.155552,0.724831,0,0,0.321795,0.157557,0.222558,0.24067,0,0,0.115292,0.20494,0.134951,0.046697,-0.365036,-0.137399,0.015009,0.136904,0.10527,0.338255,-0.912288,1.159728,1.338416,0.360762,-1.523821,-0.712928,-1.380422,-1.296848,1.586722,67,67,67,67,0,0,2.089985,22.201121,2.089985,11.953168,0
session_20250515_011129,172,142,0,0.991203,0.430628,3.02544,-0.691905,-0.013019,0.127948,-0.662489,-0.965669,-0.68664,0.344521,5.3192,-1.488674,-0.376255,0.682407,-1.874027,-1.392636,-0.519493,0.330929,3.599616,0.090565,-0.918943,-0.385816,0.500157,0.282658,0,0,0.144903,0.12463,0.182115,0.272163,0,0,0.19776,0.214587,0.120407,0.071945,-0.576745,0.375358,-0.376821,-0.461279,-0.305039,0.279961,-0.771053,0.893965,0.523458,-0.169333,-1.500356,-0.907429,-1.334931,-1.349546,1.080277,67,67,67,67,0,0,5.491884,27.225515,5.491884,13.908882,0
session_20250515_011129,174,144,0,-0.336175,1.542852,6.497301,-1.444323,-0.572877,-0.623118,-0.501343,-1.022629,-0.307653,0.648879,5.295356,-1.320347,-0.394933,0.177968,-1.423234,-1.268414,-0.966996,0.17761,4.791529,1.531845,-1.187379,-0.76186,2.075107,2.183195,0,0,0.29155,0.056209,0.171338,0.15983,0,0,0.174354,0.111157,0.150825,0.119731,-0.889353,0.644469,-0.984885,-0.709528,0.333557,0.794372,-0.676936,1.063561,0.910272,0.01035,-1.446582,-0.794651,-1.301696,-1.475477,0.648303,67,67,67,67,0,0,2.348714,32.421099,2.348714,12.682065,0
session_20250515_011129,176,146,0,-0.406426,0.73381,7.340034,-0.991661,-0.484911,-0.332134,-0.297567,-0.659482,-0.976371,0.959717,13.818538,-1.019309,-0.59345,-1.379359,0.865841,-0.610813,-0.794393,0.124394,8.020639,-0.151448,-0.988016,-0.322127,0.525549,0.497911,0,0,0.267933,0.316875,0.114378,0.157096,0,0,0.149019,0.169139,0.221192,0.128536,-1.04263,0.082867,-0.882593,-0.487133,0.90243,0.490321,-0.760294,0.987921,1.033604,0.210978,-1.27611,-0.656888,-1.090621,-0.810473,0.651039,66,66,66,66,0,0,2.996638,30.539431,2.996638,12.584802,0
session_20250515_011129,178,148,0,0.500064,0.136424,4.727545,0.351965,-0.056214,0.179276,-0.222402,-0.327588,-0.181533,2.187405,11.294866,-1.274231,-0.62742,-2.144703,-0.636385,-1.252268,0.260242,1.4161300000000001,6.850899,-0.946462,-0.993482,-1.037699,-0.129384,-0.79459,0,0,0.231449,0.225499,0.104512,0.113004,0,0,0.114851,0.102495,0.173373,0.116809,-0.694673,-0.080845,-0.6699,-0.340437,0.804362,0.144645,-0.500383,0.628838,0.823758,0.572711,-1.204629,-0.488519,-1.043831,-0.397926,1.265333,66,66,66,66,0,0,2.666474,28.325917,2.666474,14.601237,0
session_20250515_011129,180,150,0,-1.100907,-0.422819,5.186898,-1.059032,-0.450831,0.503806,-0.311476,-0.079549,-0.932217,1.89311,8.435425,-1.486016,-0.619482,-1.458359,-1.444871,-1.388504,-0.95114,-0.401867,12.124118,-1.318693,-0.733777,0.262995,-0.382134,-0.185328,0,0,0.25369,0.226613,0.160131,0.1624,0,0,0.177771,0.339803,0.21873,0.253685,-0.566243,-0.335756,-0.35554,-0.277148,0.149138,-0.805534,-0.495097,-0.160669,0.004677,0.379552,-1.259852,-0.696707,-1.083861,-0.405138,1.680077,66,66,66,66,0,0,5.356352,33.117285,5.356352,13.661868,0
session_20250515_011129,182,152,0,-0.346877,1.165763,8.848626,0.604774,-0.562934,-1.109132,1.145165,0.483512,-1.156763,0.414849,5.402357,-1.32545,-0.496001,0.148165,-1.071325,-1.06803,-0.521543,2.1206140000000002,8.584985,1.391789,-1.530866,-2.55074,3.117665,1.094414,0,0,0.354575,0.499875,0.22745,0.355605,0,0,0.175858,0.379955,0.384971,0.232484,-0.034097,-0.315907,0.025458,0.203762,0.293123,-0.291122,-0.404147,0.038165,0.868716,1.044959,-1.361899,-0.756838,-1.236267,-1.050861,1.498455,66,66,66,66,0,0,2.323741,36.591083,2.323741,11.488691,0
session_20250515_011129,184,154,0,-0.354928,1.42696,6.39251,-0.226325,-0.584071,-1.08227,0.593474,-0.120834,-1.014349,0.915383,5.196478,-1.457478,-0.530216,-0.201627,-1.723174,-1.36046,-0.412161,0.450755,4.796804,-0.434754,-0.897506,-0.506409,0.159546,-0.142596,0,0,0.210948,0.222333,0.155317,0.155956,0,0,0.220974,0.1792,0.285699,0.060125,-0.226861,-0.600904,0.094376,0.475721,0.723301,-0.120553,-0.628281,0.255497,0.965026,0.723167,-1.422981,-1.034443,-1.272331,-1.413123,1.074447,66,66,66,66,0,0,2.78616,33.398383,2.78616,10.998342,0
session_20250515_011129,186,156,0,-0.951808,-0.718024,1.766981,0.175009,-0.292264,0.452696,0.149569,1.133153,-1.238869,0.388317,11.803858,-0.9148,-0.54431,-0.636976,1.117847,-0.234827,-0.388777,0.431597,3.246874,0.737201,-0.917782,-0.774701,0.780444,0.515922,0,0,0.171833,0.153973,0.332493,0.152156,0,0,0.241661,0.23435,0.136297,0.0744,0.184486,-0.551204,0.49861,0.629403,0.6249,0.564745,-0.440827,0.489246,1.352552,1.000988,-1.232576,-1.136661,-0.887772,-0.558884,0.57285,67,67,67,67,0,0,2.97958,33.750823,2.97958,11.585819,0
session_20250515_011129,188,158,0,-1.021805,1.207836,6.098162,-0.41126,-0.68493,-1.13249,1.352819,0.622217,-0.341898,1.283645,10.748491,-0.944998,-0.551954,-1.374743,0.216629,-0.867509,-1.103806,0.689513,8.858401,-0.030935,-1.399431,-1.426497,1.771643,1.263637,0,0,0.116596,0.200067,0.104361,0.2456,0,0,0.353146,0.336497,0.173447,0.05895,-0.154192,-0.77618,0.544845,0.698621,0.638924,0.090504,-0.634915,0.545654,0.903878,0.523955,-1.105759,-0.865039,-0.820932,-0.129566,0.862448,67,67,67,67,0,0,2.020493,37.261316,2.020493,13.227044,0
session_20250515_011129,190,160,0,-0.516256,1.842402,7.996855,0.80305,-0.675705,-2.063105,2.179365,0.885782,-1.12743,0.712089,8.172552,-1.122054,-0.547496,-0.648722,0.041794,-0.754109,-1.231499,-0.56958,4.566255,0.008096,-0.974414,-0.330857,0.665386,1.719987,0,0,0.244943,0.374756,0.122597,0.24262,0,0,0.153678,0.132777,0.089883,0.047737,0.188933,-0.829956,0.88038400000000006,1.227251,0.777405,0.238121,-0.908027,1.166515,1.072491,0.183843,-0.993951,-0.902732,-0.618815,0.458757,0.794683,67,67,67,67,0,0,1.913284,37.713005,1.913284,14.093811,0
session_20250515_011129,192,162,0,-1.21522,-0.006816,2.443533,1.575149,-0.633596,-1.0753,2.965811,3.91103,-0.966616,0.428626,10.897119,-0.967577,-0.512366,-0.691907,0.175888,-0.597035,-0.725857,0.355862,1.805277,1.22307,-1.057975,-0.806742,1.522052,1.375861,0,0,0.259471,0.553937,0.160359,0.213818,0,0,0.191628,0.044039,0.15329,0.118902,0.655646,-0.91776,1.806343,2.165998,1.014474,0.400077,-1.020387,1.453161,1.319694,0.158598,-1.011543,-0.811982,-0.739551,0.14477,0.80812,67,67,67,67,0,0,9.277639,33.439531,9.277639,35.36674,0
session_20250515_011129,194,164,0,-1.519308,-1.347276,1.926001,-1.012707,-0.370311,1.047303,-0.360909,1.357616,-1.275202,-0.299881,5.195388,-1.007225,-0.396134,0.665601,-0.348573,-0.409324,-0.718666,-0.281609,6.74919,-0.550301,-0.59051,0.282358,-0.097571,0.120926,0,0,0.158554,0.324299,0.180009,0.237682,0,0,0.127327,0.153526,0.135616,0.097861,0.455164,-1.083595,2.051476,1.594756,0.16277,0.226955,-0.892007,1.072258,0.696622,-0.165109,-1.032285,-1.123083,-0.586823,-0.04363,0.280278,67,67,67,67,0,0,26.520836,54.421892,26.520836,42.139708,0
session_20250515_011129,196,166,0,-1.151469,1.416689,6.606683,0.024555,-0.750699,-2.497626,2.648225,1.541613,-1.659375,-0.844706,10.611773,-0.577474,-0.407247,0.639423,1.564248,1.722262,-1.217106,-0.123153,5.501057,3.006503,-1.319329,-1.890008,3.576312,4.557552,0,0,0.283938,0.398787,0.297147,0.449261,0,0,0.400788,0.339592,0.205808,0.131465,0.195666,-1.295332,2.270087,1.751042,0.020866,1.226424,-0.88721,2.018113,1.666931,-0.0163,-0.850759,-1.300398,0.238634,0.463854,-0.238654,68,68,68,68,0,0,29.153898,53.289469,29.153898,26.683065,0
session_20250515_011129,198,168,0,-0.434015,1.947978,2.366256,-0.231585,-0.642674,-1.470736,0.932796,-0.068295,-0.84097,0.766443,15.292936,-0.978402,-0.538239,-1.059448,0.225757,-0.705757,-0.922916,1.777406,5.895926,1.062519,-1.53896,-2.80549,3.411488,1.612022,0,0,0.188149,0.190672,0.20994,0.31344,0,0,0.570709,0.61678,0.211515,0.193562,-0.406579,-1.03493,0.943645,1.073371,0.672464,1.172907,-0.952896,2.096833,2.296743,0.457548,-0.854367,-1.258516,0.202393,0.480478,-0.126048,68,68,68,68,0,0,15.213648,19.26513,15.213648,21.044537,0
session_20250515_011129,200,170,0,-1.078097,-1.08322,2.029138,-0.653067,-0.166969,0.958506,-0.452576,0.469791,-1.340112,0.791581,12.7231,-1.154836,-0.584769,-1.090994,0.307597,-0.685211,-0.690231,1.426062,8.523802,0.373713,-1.31551,-1.516032,1.715242,0.655574,0,0,0.142483,0.195445,0.07176,0.265654,0,0,0.175608,0.441562,0.194309,0.08188,-0.286699,-0.88786,0.647703,1.042815,0.760482,1.480912,-0.943418,2.27505,2.901014,1.026772,-0.903571,-1.280152,0.110431,0.699201,0.237773,66,66,66,66,0,0.01,1.3591,10.528488,1.3591,13.867731,2
session_20250515_011129,202,172,0,-0.067721,2.436062,9.956472,0.656707,-0.676565,-2.551271,1.627624,0.181152,-0.953593,-0.104123,12.852627,-0.97361,-0.364728,0.554669,-0.57283,-0.635659,-0.968505,0.393535,1.008806,-0.935673,-1.165209,-0.811991,0.371492,0.152116,0,0,0.14854,0.101105,0.054547,0.222691,0,0,0.30692,0.116716,0.172916,0.139457,-0.075981,-0.526611,0.194216,0.702615,1.100273,0.166853,-0.860551,0.806571,1.832741,1.199001,-1.035616,-1.044891,-0.675543,-0.013159,0.484634,66,66,66,66,0,0.01,1.76457,10.272546,1.76457,13.810721,2
session_20250515_011129,204,174,0,-0.722266,0.959436,6.660693,0.888933,-0.61776,-1.229468,1.915794,1.304504,-0.523234,1.502068,16.069871,-0.83949,-0.60634,-2.2845,1.034458,-0.692342,-1.707212,-0.96516,2.974773,-0.922531,-1.280208,-0.459263,1.004864,3.288789,0,0,0.160645,0.179985,0.097782,0.289162,0,0,0.245964,0.166535,0.129114,0.199515,0.297525,-0.622695,0.651816,1.030281,0.770759,-0.494831,-1.121983,1.365493,1.030533,0.284813,-0.989312,-0.938979,-0.671071,0.256408,0.729842,66,66,66,66,0,0,3.021602,12.741778,3.021602,11.242178,0
session_20250515_011129,206,176,0,-0.970254,0.477632,6.372844,-0.776995,-0.596199,-0.52687,0.346725,0.128318,-1.43811,-0.260563,10.580591,-0.817008,-0.489004,-0.093019,1.160303,0.336519,-0.094138,-0.380828,5.052708,-1.72611,0.168447,0.837194,-0.926545,-0.983501,0,0,0.187639,0.201226,0.121662,0.189823,0,0,0.075508,0.10134,0.159399,0.091275,0.256215,-0.586747,0.537991,1.296715,1.291043,-1.194771,-0.923285,0.819135,0.149937,-0.317484,-0.876702,-0.971646,-0.330494,0.540644,0.379127,63,63,63,63,0,0,1.573113,15.033475,1.573113,8.902516,0
session_20250515_011129,208,178,0,-0.699182,-0.679272,2.915289,-1.4832,-0.154937,0.85249,-0.877753,-0.887726,-0.842041,1.374952,12.48327,-1.044275,-0.605349,-2.12946,0.300726,-0.843914,-0.743183,-0.274259,4.405131,-0.864847,-0.594157,0.386766,-0.247958,-0.107677,0,0,0.233594,0.238137,0.232145,0.242128,0,0,0.155152,0.066324,0.250069,0.321333,-0.457087,-0.797234,0.181699,0.461589,0.252599,-1.171163,-0.848177,0.732537,-0.056546,-0.540082,-0.900258,-0.934462,-0.399913,0.831829,0.872152,63,63,63,63,0,0,1.642466,14.256887,1.642466,9.848063,0
session_20250515_011129,210,180,0,-1.349629,-1.711184,0.843339,-0.427662,0.408071,1.46335,-0.723054,1.85097,-1.325492,0.559083,16.831373,-0.805217,-0.595616,-1.752112,2.420335,0.150478,-0.985927,-1.680059,1.060236,-0.531832,2.189194,1.531614,-0.933331,0.497637,0,0,0.22729,0.156227,0.183992,0.020378,0,0,0.273384,0.095751,0.101678,0.082159,-0.895952,-1.0063550000000001,0.363854,-0.418027,-0.637608,-1.040929,-0.607749,-0.197847,-0.702612,-0.778382,-0.888833,-1.201881,-0.118972,1.293788,0.557824,64,64,64,64,0,0,1.467991,13.193644,1.467991,10.103415,0
session_20250515_011129,212,182,0,-0.112233,1.598018,4.056751,-0.025806,-0.56991,-1.200258,0.621522,-0.202839,-1.402749,0.386621,14.908859,-0.986242,-0.560611,-0.867376,1.161607,-0.185977,-0.064347,-0.187975,5.715105,0.282126,-0.147413,0.217467,-0.18432,-0.092436,0,0,0.211733,0.162938,0.205415,0.377905,0,0,0.124843,0.015959,0.118493,0.139012,-0.645556,-0.720348,0.253468,-0.326428,-0.264146,-0.371518,-0.597819,0.099175,-0.455203,-0.714098,-0.945245,-1.190094,-0.293138,1.294223,0.773552,64,64,64,64,0,0,2.196229,14.472426,2.196229,9.15782,0
session_20250515_011129,214,184,0,-1.177627,-0.018079,3.498089,-0.367934,-0.596382,-0.204424,0.881335,1.212161,-0.6199,1.151562,12.811592,-0.779397,-0.569132,-1.811735,1.026989,-0.574362,-1.302532,0.0988,4.66128,-1.045362,-1.2453,-0.491705,0.73734,0.770838,0,0,0.177772,0.121666,0.109699,0.229719,0,0,0.184791,0.076448,0.223502,0.038973,-0.273801,-0.87983,0.95343,0.259934,-0.043748,-0.431689,-0.784269,0.392013,-0.126771,-0.589745,-0.856952,-1.116047,-0.203287,1.53631,0.699089,64,64,64,64,0,0,2.41005,18.02181,2.41005,9.068255,0
session_20250515_011129,216,186,0,-1.336554,0.777202,9.241799,-0.081809,-0.739287,-1.822579,2.968787,2.493579,-1.113606,0.286557,10.746661,-1.070738,-0.462221,0.200171,-0.45058,-0.74885,-0.811351,0.233869,2.278519,-1.40114,-0.923606,-0.00902,-0.230897,-0.409018,0,0,0.253329,0.323427,0.149035,0.041988,0,0,0.173257,0.117111,0.300753,0.258781,-0.158516,-0.875471,1.167634,1.490548,0.785714,-0.721459,-0.726077,0.089795,0.107374,0.048231,-0.945459,-1.045418,-0.503063,0.579339,0.608247,64,64,64,64,0,0,1.336398,19.287584,1.336398,9.566711,0
session_20250515_011129,218,188,0,-0.335946,0.292269,5.172749,0.064909,-0.383809,-0.086998,0.166967,0.041133,-0.928582,1.446571,11.209061,-1.079914,-0.581933,-1.691562,0.093684,-0.899087,-1.159299,-0.485999,3.981325,-1.245734,-0.851299,0.388807,-0.155151,0.217039,0,0,0.055618,0.144006,0.187141,0.093072,0,0,0.218142,0.279688,0.138891,0.069619,-0.128278,-0.950042,1.248958,1.33903,0.350464,-1.230745,-1.09106,0.192953,0.117097,-0.05111,-0.976683,-0.887363,-0.740766,0.223364,0.961563,64,64,64,64,0,0,1.400975,18.367589,1.400975,9.833039,0
